reaction_id,flux,absolute_flux
ABUTD,0.0,0.0
EX_uri_e,0.0,0.0
EX_thr__L_e,0.0,0.0
EX_phe__L_e,0.0,0.0
GUAPRT,0.0,0.0
GLUSy,0.0,0.0
SADH,0.0,0.0
NDP3,0.0,0.0
PPK,0.0,0.0
H2Stex,0.0,0.0
ASO3t8pp,0.0,0.0
THRA2,0.0,0.0
DGSNtex,0.0,0.0
MTAN,0.0,0.0
EX_glyc2p_e,0.0,0.0
EX_r5p_e,0.0,0.0
FORt2pp,0.0,0.0
CELBpts,0.0,0.0
NTP5,0.0,0.0
NO3R1pp,0.0,0.0
HYD3pp,0.0,0.0
EX_ddca_e,0.0,0.0
ACP1_FMN,0.0,0.0
DADK,0.0,0.0
H2St1pp,0.0,0.0
DMSOR2pp,0.0,0.0
PRCPD,0.0,0.0
MMCD,0.0,0.0
G6PP,0.0,0.0
EX_etoh_e,0.0,0.0
EX_csn_e,0.0,0.0
RPNTPH,0.0,0.0
PUNP4,0.0,0.0
UDPGDC,0.0,0.0
MLTG4,0.0,0.0
EX_malthx_e,0.0,0.0
GALCTD,0.0,0.0
NTD8,0.0,0.0
EX_cmp_e,0.0,0.0
MANptspp,0.0,0.0
AACPS5,0.0,0.0
EX_halipa_e,0.0,0.0
BIOMASS_Ec_iML1515_WT_75p37M,0.0,0.0
EX_12ppd__S_e,0.0,0.0
3PEPTtex,0.0,0.0
XMPtex,0.0,0.0
DUMPtex,0.0,0.0
CMPtex,0.0,0.0
EX_dmso_e,0.0,0.0
ARGORNt7pp,0.0,0.0
MOCDS,0.0,0.0
LCARSyi,0.0,0.0
ARMEPNS,0.0,0.0
PYK,0.0,0.0
ALATA_D2,0.0,0.0
GLGC,0.0,0.0
NDPK6,0.0,0.0
EX_acgam_e,0.0,0.0
PFL,0.0,0.0
G1PP,0.0,0.0
G3PD5,0.0,0.0
TRPS2,0.0,0.0
EX_na1_e,0.0,0.0
DHPTDCs2,0.0,0.0
EX_his__L_e,0.0,0.0
EX_pacald_e,0.0,0.0
EX_g3pe_e,0.0,0.0
GTHS,0.0,0.0
TYMtex,0.0,0.0
FALDtex,0.0,0.0
HEPT1,0.0,0.0
ULA4Ntppi,0.0,0.0
UPLA4FNF,0.0,0.0
UPLA4FNT,0.0,0.0
PDE1,0.0,0.0
VALt2rpp,0.0,0.0
DKGLCNR2x,0.0,0.0
EX_galt_e,0.0,0.0
NTD11pp,0.0,0.0
EX_acgam1p_e,0.0,0.0
ULA4NFT,0.0,0.0
UDPKAAT,0.0,0.0
MALTptspp,0.0,0.0
ANHGMtex,0.0,0.0
EX_pppn_e,0.0,0.0
EX_fald_e,0.0,0.0
HXAND,0.0,0.0
CYSDabcpp,0.0,0.0
CYSDtex,0.0,0.0
SLNTabcpp,0.0,0.0
EX_thrp_e,0.0,0.0
FORCT,0.0,0.0
FECRMUtex,0.0,0.0
HEPT2,0.0,0.0
MLTP1,0.0,0.0
AMALT2,0.0,0.0
ALR2,0.0,0.0
GLCATr,0.0,0.0
EX_glcur1p_e,0.0,0.0
MC6PH,0.0,0.0
MCITD,0.0,0.0
CUt3,0.0,0.0
EX_quin_e,0.0,0.0
G1Ptex,0.0,0.0
UMPtex,0.0,0.0
MOAT3C,0.0,0.0
G3PCtex,0.0,0.0
G3PEtex,0.0,0.0
G3PGtex,0.0,0.0
CD2abcpp,0.0,0.0
G3PItex,0.0,0.0
IMPtex,0.0,0.0
GMPtex,0.0,0.0
EX_dms_e,0.0,0.0
EX_so2_e,0.0,0.0
EX_acgal_e,0.0,0.0
EX_pydxn_e,0.0,0.0
HEPK1,0.0,0.0
O2Stex,0.0,0.0
EX_tyrp_e,0.0,0.0
EX_cyan_e,0.0,0.0
EX_acgal1p_e,0.0,0.0
UDPGPpp,0.0,0.0
G2PPpp,0.0,0.0
GLCTR2,0.0,0.0
GAL1Ptex,0.0,0.0
EX_metglcur_e,0.0,0.0
GALT1,0.0,0.0
GLCabcpp,0.0,0.0
RHAT1,0.0,0.0
MNt2pp,0.0,0.0
SKMtex,0.0,0.0
ZN2t3pp,0.0,0.0
EX_dimp_e,0.0,0.0
CYSSADS,0.0,0.0
EX_damp_e,0.0,0.0
EX_xmp_e,0.0,0.0
R5PP,0.0,0.0
EX_pser__L_e,0.0,0.0
EX_14glucan_e,0.0,0.0
EX_udpglcur_e,0.0,0.0
EX_udpgal_e,0.0,0.0
EX_udpg_e,0.0,0.0
EX_udpacgal_e,0.0,0.0
Kt3pp,0.0,0.0
EX_uacgam_e,0.0,0.0
ALDD3y,0.0,0.0
HEPK2,0.0,0.0
HEPT3,0.0,0.0
EX_g3pg_e,0.0,0.0
EX_g3pc_e,0.0,0.0
LDH_D2,0.0,0.0
SO2tpp,0.0,0.0
SO2tex,0.0,0.0
HOMtex,0.0,0.0
EX_feoxam_un_e,0.0,0.0
PPPGO,0.0,0.0
AGM3PApp,0.0,0.0
EX_fe3dhbzs_e,0.0,0.0
EX_tcynt_e,0.0,0.0
EX_aso3_e,0.0,0.0
HOMt2pp,0.0,0.0
AGM3PH,0.0,0.0
EX_isetac_e,0.0,0.0
CPPPGO2,0.0,0.0
ACSERtex,0.0,0.0
ACSERtpp,0.0,0.0
DTMPtex,0.0,0.0
DGMPtex,0.0,0.0
DCMPtex,0.0,0.0
DAMPtex,0.0,0.0
NTP1,0.0,0.0
EX_34dhpac_e,0.0,0.0
EX_peamn_e,0.0,0.0
EX_g3ps_e,0.0,0.0
CYStpp,0.0,0.0
CYSDDS,0.0,0.0
SUCBZL,0.0,0.0
EX_spmd_e,0.0,0.0
EX_g3pi_e,0.0,0.0
LPLIPAL2G181,0.0,0.0
LPLIPAL2G161,0.0,0.0
LPLIPAL2E180,0.0,0.0
AACPS9,0.0,0.0
AACPS8,0.0,0.0
PLIPA1E161pp,0.0,0.0
GALKr,0.0,0.0
PLIPA1E160pp,0.0,0.0
LPLIPAL2E140,0.0,0.0
PLIPA1E140pp,0.0,0.0
LPLIPAL2ATG120,0.0,0.0
GPDDA4,0.0,0.0
GDMANE,0.0,0.0
NTP10,0.0,0.0
LALDO3,0.0,0.0
EDA,0.0,0.0
G3PSabcpp,0.0,0.0
EX_ptrc_e,0.0,0.0
GCALDD,0.0,0.0
GALCTND,0.0,0.0
G1PPpp,0.0,0.0
EX_btn_e,0.0,0.0
DURADx,0.0,0.0
G3PIabcpp,0.0,0.0
G3PGabcpp,0.0,0.0
PUNP7,0.0,0.0
PUNP6,0.0,0.0
2AGPEAT160,0.0,0.0
AACPS6,0.0,0.0
HXCT,0.0,0.0
2AGPE120tipp,0.0,0.0
KAS15,0.0,0.0
PUNP5,0.0,0.0
ORNDC,0.0,0.0
IPDDI,0.0,0.0
2AGPG180tipp,0.0,0.0
2AGPA120tipp,0.0,0.0
LPLIPAL2G141,0.0,0.0
LPLIPAL2G180,0.0,0.0
YUMPS,0.0,0.0
LPLIPAL2E181,0.0,0.0
NTD11,0.0,0.0
AMALT4,0.0,0.0
LDH_D,0.0,0.0
LPLIPAL2E161,0.0,0.0
LPLIPAL2E141,0.0,0.0
QMO3,0.0,0.0
PUNP3,0.0,0.0
PUNP2,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,0.0
2AGPG181tipp,0.0,0.0
2AGPG161tipp,0.0,0.0
2AGPG141tipp,0.0,0.0
EAR161x,0.0,0.0
EAR141y,0.0,0.0
3OAS161,0.0,0.0
2AGPGAT181,0.0,0.0
2AGPGAT180,0.0,0.0
T2DECAI,0.0,0.0
FACOAL181t2pp,0.0,0.0
ALAALAtex,0.0,0.0
LPLIPAL2ATG181,0.0,0.0
LPLIPAL2ATG161,0.0,0.0
LPLIPAL2ATG180,0.0,0.0
LPLIPAL2ATG160,0.0,0.0
LPLIPAL2ATG141,0.0,0.0
LPLIPAL2ATG140,0.0,0.0
FACOAE180,0.0,0.0
2AGPGAT141,0.0,0.0
PSSA140,0.0,0.0
PGSA180,0.0,0.0
2AGPGAT160,0.0,0.0
2AGPEAT141,0.0,0.0
2AGPEAT161,0.0,0.0
CDAPPA161,0.0,0.0
DASYN181,0.0,0.0
PGP181abcpp,0.0,0.0
PGP161abcpp,0.0,0.0
CFAS160G,0.0,0.0
3OAR121,0.0,0.0
3OAS141,0.0,0.0
NO3tex,0.0,0.0
MALtex,0.0,0.0
PGP120abcpp,0.0,0.0
PG161abcpp,0.0,0.0
EX_cys__L_e,0.0,0.0
CLPNS181pp,0.0,0.0
PLIPA1E120pp,0.0,0.0
CLPNS180pp,0.0,0.0
FACOAE60,0.0,0.0
FACOAE80,0.0,0.0
FACOAE100,0.0,0.0
LPLIPAL2ATE140,0.0,0.0
2AGPEAT180,0.0,0.0
ALAALAD,0.0,0.0
LPLIPAL2ATE120,0.0,0.0
2AGPGAT120,0.0,0.0
ALPATG160pp,0.0,0.0
HDCEAtexi,0.0,0.0
TTDCEAtexi,0.0,0.0
EX_gsn_e,0.0,0.0
CYTDK1,0.0,0.0
ALPATE160pp,0.0,0.0
CLPNS120pp,0.0,0.0
FACOAE141,0.0,0.0
URAt2pp,0.0,0.0
PLIPA1G120pp,0.0,0.0
PA120abcpp,0.0,0.0
HEXt2rpp,0.0,0.0
ALAALAabcpp,0.0,0.0
PLIPA1G181pp,0.0,0.0
PA160abcpp,0.0,0.0
FACOAL161t2pp,0.0,0.0
FACOAL141t2pp,0.0,0.0
LPLIPAL2ATE181,0.0,0.0
LPLIPAL2ATE161,0.0,0.0
PLIPA1G180pp,0.0,0.0
PLIPA1E181pp,0.0,0.0
2AGPGAT140,0.0,0.0
2AGPEAT181,0.0,0.0
LPLIPAL2ATE141,0.0,0.0
LPLIPAL2ATE180,0.0,0.0
LPLIPAL2ATE160,0.0,0.0
EX_orot_e,0.0,0.0
SERD_D,0.0,0.0
2AGPG160tipp,0.0,0.0
PGPP180pp,0.0,0.0
2AGPG140tipp,0.0,0.0
PGPP160pp,0.0,0.0
PGPP141pp,0.0,0.0
PGPP140pp,0.0,0.0
GTHRDabcpp,0.0,0.0
PROGLYabcpp,0.0,0.0
NTPTP2,0.0,0.0
AMPTASEPG,0.0,0.0
12DGR141tipp,0.0,0.0
PA181abcpp,0.0,0.0
2AGPGAT161,0.0,0.0
G3PCabcpp,0.0,0.0
EX_alltn_e,0.0,0.0
EX_manglyc_e,0.0,0.0
CLPNS161pp,0.0,0.0
CLPNS160pp,0.0,0.0
PLIPA1G161pp,0.0,0.0
PLIPA1G140pp,0.0,0.0
XYLUtex,0.0,0.0
THMtex,0.0,0.0
FLVRx,0.0,0.0
RIBtex,0.0,0.0
PLIPA1E180pp,0.0,0.0
D_LACt2pp,0.0,0.0
CLPNH181pp,0.0,0.0
CLPNH161pp,0.0,0.0
CLPNH160pp,0.0,0.0
CLPNH141pp,0.0,0.0
PAPA180pp,0.0,0.0
12PPDStpp,0.0,0.0
MALTHXtexi,0.0,0.0
PAPA161pp,0.0,0.0
G6Pt6_2pp,0.0,0.0
PAPA160pp,0.0,0.0
34dhpactex,0.0,0.0
PAPA141pp,0.0,0.0
EX_metsox_R__L_e,0.0,0.0
GGPTRCO,0.0,0.0
PAPA140pp,0.0,0.0
PAPA120pp,0.0,0.0
PGP140abcpp,0.0,0.0
FRUpts2pp,0.0,0.0
PG160abcpp,0.0,0.0
ALLtex,0.0,0.0
GSNt2pp,0.0,0.0
GAMptspp,0.0,0.0
EX_dgmp_e,0.0,0.0
ACGAM1PPpp,0.0,0.0
TPRDCOAS,0.0,0.0
FEOXAMtonex,0.0,0.0
ECAP3pp,0.0,0.0
23DAPPAtex,0.0,0.0
H2tpp,0.0,0.0
AACTOOR,0.0,0.0
FE3DHBZStonex,0.0,0.0
EX_glc__D_e,0.0,0.0
HYD1pp,0.0,0.0
FE3HOXUtex,0.0,0.0
FTHFD,0.0,0.0
PROtex,0.0,0.0
LYSAM,0.0,0.0
PDX5POi,0.0,0.0
PFK,0.0,0.0
TMDK1,0.0,0.0
EX_n2o_e,0.0,0.0
THIORDXi,0.0,0.0
DHBS,0.0,0.0
PHEt2rpp,0.0,0.0
EX_tsul_e,0.0,0.0
RMI,0.0,0.0
SBTtex,0.0,0.0
GSNtex,0.0,0.0
EX_man6p_e,0.0,0.0
EX_3hpppn_e,0.0,0.0
ALDD2y,0.0,0.0
EX_4hoxpacd_e,0.0,0.0
EAR181y,0.0,0.0
EAR181x,0.0,0.0
EAR141x,0.0,0.0
GPDDA3,0.0,0.0
MLTG5,0.0,0.0
GLYCK,0.0,0.0
EX_maltttr_e,0.0,0.0
HG2t3pp,0.0,0.0
LPLIPAL2A141,0.0,0.0
PLIPA1A181pp,0.0,0.0
RNDR4,0.0,0.0
GUI2,0.0,0.0
MDDCP1pp,0.0,0.0
CDAPPA141,0.0,0.0
CDAPPA160,0.0,0.0
MCTP2App,0.0,0.0
RNDR3,0.0,0.0
DASYN141,0.0,0.0
MPTG2,0.0,0.0
DASYN180,0.0,0.0
ALCD2x,0.0,0.0
DASYN140,0.0,0.0
G3PAT181,0.0,0.0
AGMH,0.0,0.0
RNDR1,0.0,0.0
OXAMTC,0.0,0.0
2DOXG6PP,0.0,0.0
G3PAT141,0.0,0.0
SFGTHi,0.0,0.0
12PPDRtpp,0.0,0.0
MINOHPtexi,0.0,0.0
NAt3pp,0.0,0.0
GLCtex_copy2,0.0,0.0
EX_g1p_e,0.0,0.0
EX_pydx_e,0.0,0.0
EX_lipoate_e,0.0,0.0
G6PDA,0.0,0.0
SSALx,0.0,0.0
EX_dtmp_e,0.0,0.0
EX_alaala_e,0.0,0.0
PGSA141,0.0,0.0
MELIBt3ipp,0.0,0.0
PYDXNK,0.0,0.0
MCTP1Bpp,0.0,0.0
EX_xan_e,0.0,0.0
DHNAOT4,0.0,0.0
AGPAT120,0.0,0.0
EAR180y,0.0,0.0
ABTA,0.0,0.0
AKGtex,0.0,0.0
EAR180x,0.0,0.0
DSBGGT,0.0,0.0
DSBCGT,0.0,0.0
3HAD120,0.0,0.0
3HAD80,0.0,0.0
3OAR120,0.0,0.0
INSK,0.0,0.0
ADK4,0.0,0.0
NADH10,0.0,0.0
PYDAMK,0.0,0.0
LPLIPAL1G181pp,0.0,0.0
LPLIPAL1G180pp,0.0,0.0
LPLIPAL1G141pp,0.0,0.0
COLIPAabcpp,0.0,0.0
PSD180,0.0,0.0
EX_val__L_e,0.0,0.0
NADH9,0.0,0.0
PSSA141,0.0,0.0
EX_ura_e,0.0,0.0
ASNtex,0.0,0.0
EDD,0.0,0.0
ALLTNtex,0.0,0.0
DAGK120,0.0,0.0
PGPP120,0.0,0.0
ALR4x,0.0,0.0
DM_oxam_c,0.0,0.0
CUtex,0.0,0.0
G3PD7,0.0,0.0
PPALtex,0.0,0.0
PLIPA2G140pp,0.0,0.0
PLIPA2E181pp,0.0,0.0
FE3HOXabcpp,0.0,0.0
PLIPA2E141pp,0.0,0.0
GAM6Pt6_2pp,0.0,0.0
PLIPA2A180pp,0.0,0.0
PLIPA2A141pp,0.0,0.0
PLIPA2A140pp,0.0,0.0
PPALtpp,0.0,0.0
F6Pt6_2pp,0.0,0.0
GLCP2,0.0,0.0
ACONIs,0.0,0.0
3HAD121,0.0,0.0
3OAR181,0.0,0.0
EAR120y,0.0,0.0
EAR80y,0.0,0.0
ASNS1,0.0,0.0
EX_duri_e,0.0,0.0
LPLIPAL1E160pp,0.0,0.0
12PPDRtex,0.0,0.0
LALDO2x,0.0,0.0
LPLIPAL1E141pp,0.0,0.0
FADRx2,0.0,0.0
PLIPA2G181pp,0.0,0.0
CU1Opp,0.0,0.0
PLIPA2G160pp,0.0,0.0
3HAD161,0.0,0.0
MDDCP3pp,0.0,0.0
F6Ptex,0.0,0.0
PLIPA2A181pp,0.0,0.0
PLIPA2A161pp,0.0,0.0
PLIPA2E160pp,0.0,0.0
PLIPA2E140pp,0.0,0.0
LPLIPAL1G120pp,0.0,0.0
MDDCP2pp,0.0,0.0
EX_progly_e,0.0,0.0
PROGLYtex,0.0,0.0
GTHRDHpp,0.0,0.0
LPLIPAL1G161pp,0.0,0.0
LPLIPAL1G160pp,0.0,0.0
LPLIPAL1E181pp,0.0,0.0
EAR121y,0.0,0.0
CDAPPA140,0.0,0.0
HMPK1,0.0,0.0
EX_xyl__D_e,0.0,0.0
MLDCP2Bpp,0.0,0.0
PGSA160,0.0,0.0
AGPAT140,0.0,0.0
EX_gal_e,0.0,0.0
HEX4,0.0,0.0
G3PAT160,0.0,0.0
G3PAT140,0.0,0.0
EAR161y,0.0,0.0
3OAS181,0.0,0.0
EX_gal_bD_e,0.0,0.0
GAMAN6Ptex,0.0,0.0
EAR40y,0.0,0.0
EAR140x,0.0,0.0
PSD140,0.0,0.0
PGPP181,0.0,0.0
PGPP161,0.0,0.0
PGPP180,0.0,0.0
EAR121x,0.0,0.0
3HAD141,0.0,0.0
3OAR161,0.0,0.0
3OAR141,0.0,0.0
EAR100y,0.0,0.0
PGPP160,0.0,0.0
3HAD181,0.0,0.0
PGSA161,0.0,0.0
PDE4,0.0,0.0
3OAR160,0.0,0.0
EAR160y,0.0,0.0
MLDCP1App,0.0,0.0
PG140abcpp,0.0,0.0
PSD141,0.0,0.0
THRD,0.0,0.0
EX_fru_e,0.0,0.0
LPLIPAL1G140pp,0.0,0.0
LPLIPAL1E161pp,0.0,0.0
LPLIPAL1E140pp,0.0,0.0
LPLIPAL1A180pp,0.0,0.0
LPLIPAL1A141pp,0.0,0.0
PGSA140,0.0,0.0
CDAPPA181,0.0,0.0
PE141abcpp,0.0,0.0
NTP12,0.0,0.0
AGM4PH,0.0,0.0
CDAPPA180,0.0,0.0
MICITDr,0.0,0.0
EX_dump_e,0.0,0.0
PGP180abcpp,0.0,0.0
CLPNH120pp,0.0,0.0
PGPP181pp,0.0,0.0
PGPP120pp,0.0,0.0
12DGR180tipp,0.0,0.0
PGP160abcpp,0.0,0.0
PGP141abcpp,0.0,0.0
AM4PA,0.0,0.0
PG181abcpp,0.0,0.0
12DGR160tipp,0.0,0.0
PG180abcpp,0.0,0.0
12DGR140tipp,0.0,0.0
MLDCP2App,0.0,0.0
PG141abcpp,0.0,0.0
PLIPA1G160pp,0.0,0.0
EX_o2s_e,0.0,0.0
G3PAT180,0.0,0.0
CLPNS141pp,0.0,0.0
CLPNS140pp,0.0,0.0
MDDCP4pp,0.0,0.0
12DGR120tipp,0.0,0.0
MLTGY3pp,0.0,0.0
MDDCP5pp,0.0,0.0
PGPP141,0.0,0.0
PGPP140,0.0,0.0
PGSA181,0.0,0.0
EX_12ppd__R_e,0.0,0.0
CLPNH140pp,0.0,0.0
PA140abcpp,0.0,0.0
PAPA181pp,0.0,0.0
PAPA180,0.0,0.0
2AGPE180tipp,0.0,0.0
2AGPE160tipp,0.0,0.0
2AGPE140tipp,0.0,0.0
PAPA160,0.0,0.0
CFAS180G,0.0,0.0
EX_dcmp_e,0.0,0.0
CFAS180E,0.0,0.0
LPLIPAL2G160,0.0,0.0
LPLIPAL2G140,0.0,0.0
EX_arab__L_e,0.0,0.0
PLIPA1G141pp,0.0,0.0
CFAS160E,0.0,0.0
PE140abcpp,0.0,0.0
EX_gal1p_e,0.0,0.0
PG120abcpp,0.0,0.0
DAGK161,0.0,0.0
DAGK141,0.0,0.0
DAGK160,0.0,0.0
DAGK140,0.0,0.0
PSSA181,0.0,0.0
NADDP,0.0,0.0
PETNT161pp,0.0,0.0
PA141abcpp,0.0,0.0
LPLIPAL2G120,0.0,0.0
2AGPG120tipp,0.0,0.0
2AGPA181tipp,0.0,0.0
2AGPA161tipp,0.0,0.0
EX_23ccmp_e,0.0,0.0
2AGPE161tipp,0.0,0.0
2AGPE141tipp,0.0,0.0
PAPA181,0.0,0.0
3OAS160,0.0,0.0
3OAS60,0.0,0.0
PLIPA1E141pp,0.0,0.0
3HAD40,0.0,0.0
CGLYtex,0.0,0.0
EX_3cmp_e,0.0,0.0
MLTGY1pp,0.0,0.0
PAPA140,0.0,0.0
EX_dgsn_e,0.0,0.0
MDDEP4pp,0.0,0.0
MDDEP3pp,0.0,0.0
PE120abcpp,0.0,0.0
PGPP161pp,0.0,0.0
PA180abcpp,0.0,0.0
PA161abcpp,0.0,0.0
AGPAT181,0.0,0.0
2AGPE181tipp,0.0,0.0
MLDCP1Bpp,0.0,0.0
MLDCP3App,0.0,0.0
3OAR80,0.0,0.0
3OAR60,0.0,0.0
CLPNH180pp,0.0,0.0
PLIPA2A160pp,0.0,0.0
PLIPA2A120pp,0.0,0.0
CGLYabcpp,0.0,0.0
TDSR1,0.0,0.0
DSBDR,0.0,0.0
DSBAO2,0.0,0.0
DSBAO1,0.0,0.0
GTHOXtex,0.0,0.0
PAPA161,0.0,0.0
PAPA141,0.0,0.0
3OAR40,0.0,0.0
LSERDHr,0.0,0.0
3OAS120,0.0,0.0
3OAS100,0.0,0.0
3OAS80,0.0,0.0
3OAS121,0.0,0.0
EAR140y,0.0,0.0
2AGPA141tipp,0.0,0.0
2AGPA180tipp,0.0,0.0
ATHRDHr,0.0,0.0
2AGPA160tipp,0.0,0.0
EAR160x,0.0,0.0
EAR120x,0.0,0.0
EAR100x,0.0,0.0
LPLIPAL2E120,0.0,0.0
2AGPA140tipp,0.0,0.0
SERD_L,0.0,0.0
MDDEP2pp,0.0,0.0
MDDEP1pp,0.0,0.0
EX_cpgn_un_e,0.0,0.0
EX_skm_e,0.0,0.0
PAPA120,0.0,0.0
AGPAT141,0.0,0.0
AGPAT180,0.0,0.0
PSD120,0.0,0.0
EX_urate_e,0.0,0.0
3HAD160,0.0,0.0
3HAD140,0.0,0.0
3HAD100,0.0,0.0
3HAD60,0.0,0.0
DSERDHr,0.0,0.0
3OAR100,0.0,0.0
EX_cys__D_e,0.0,0.0
PLIPA2G161pp,0.0,0.0
EAR60x,0.0,0.0
MLTGY4pp,0.0,0.0
PLIPA2G141pp,0.0,0.0
PLIPA2E120pp,0.0,0.0
MLTGY2pp,0.0,0.0
EX_ag_e,0.0,0.0
MLDEP2pp,0.0,0.0
DAGK181,0.0,0.0
DAGK180,0.0,0.0
PSD181,0.0,0.0
MLDEP1pp,0.0,0.0
EAR60y,0.0,0.0
EAR40x,0.0,0.0
DASYN120,0.0,0.0
TDSR2,0.0,0.0
CDAPPA120,0.0,0.0
3HAD180,0.0,0.0
3OAS180,0.0,0.0
PGSA120,0.0,0.0
G3PAT120,0.0,0.0
3OAR180,0.0,0.0
LPLIPAL1E120pp,0.0,0.0
LPLIPAL1A181pp,0.0,0.0
NTP11,0.0,0.0
12DGR181tipp,0.0,0.0
12DGR161tipp,0.0,0.0
PE181abcpp,0.0,0.0
EAR80x,0.0,0.0
LPLIPAL1A140pp,0.0,0.0
LPLIPAL1A120pp,0.0,0.0
ASPT,0.0,0.0
GLCS1,0.0,0.0
NADHPO,0.0,0.0
23DAPPAt2pp,0.0,0.0
COBALT2t3pp,0.0,0.0
EX_arbtn_e,0.0,0.0
EX_trp__L_e,0.0,0.0
EX_thm_e,0.0,0.0
GLYK,0.0,0.0
RBK,0.0,0.0
XYLK,0.0,0.0
EX_ser__L_e,0.0,0.0
ICHORT,0.0,0.0
DHBD,0.0,0.0
ME1,0.0,0.0
VALTA,0.0,0.0
GLYCTO2,0.0,0.0
EX_metsox_S__L_e,0.0,0.0
DHORD5,0.0,0.0
SUCBZS,0.0,0.0
GTHOr,0.0,0.0
EX_met__L_e,0.0,0.0
ICHORS_copy2,0.0,0.0
EX_cu_e,0.0,0.0
2MAHMP,0.0,0.0
UM4PL,0.0,0.0
PSSA120,0.0,0.0
EX_lys__L_e,0.0,0.0
GTHRDabc2pp,0.0,0.0
GTHRDtex,0.0,0.0
EX_acser_e,0.0,0.0
NADH18pp,0.0,0.0
EX_h2_e,0.0,0.0
EX_gly_e,0.0,0.0
LPLIPAL2A120,0.0,0.0
PLIPA1A180pp,0.0,0.0
PLIPA1A161pp,0.0,0.0
PLIPA1A160pp,0.0,0.0
PLIPA1A141pp,0.0,0.0
EX_dopa_e,0.0,0.0
PLIPA1A140pp,0.0,0.0
PLIPA1A120pp,0.0,0.0
NADH17pp,0.0,0.0
OBTFL,0.0,0.0
CTBTCAL2,0.0,0.0
CA2t3pp,0.0,0.0
EX_tungs_e,0.0,0.0
KDUI,0.0,0.0
LYSt3pp,0.0,0.0
ALAt4pp,0.0,0.0
EX_hom__L_e,0.0,0.0
DSERt2pp,0.0,0.0
EX_galctn__L_e,0.0,0.0
GALCTNLtex,0.0,0.0
GALCTNt2pp,0.0,0.0
5DGLCNt2rpp,0.0,0.0
GLYBt2pp,0.0,0.0
EX_tartr__D_e,0.0,0.0
PPAt4pp,0.0,0.0
FA140ACPHi,0.0,0.0
FA80ACPHi,0.0,0.0
FA120ACPHi,0.0,0.0
AMMQLT8,0.0,0.0
EX_for_e,0.0,0.0
GDPMNP,0.0,0.0
EX_crn__D_e,0.0,0.0
OROTtex,0.0,0.0
MALDtex,0.0,0.0
FA160ACPHi,0.0,0.0
ARGt3pp,0.0,0.0
THRt2pp,0.0,0.0
FA141ACPHi,0.0,0.0
BGLA1,0.0,0.0
FA161ACPHi,0.0,0.0
EX_LalaDgluMdap_e,0.0,0.0
FRULYSt2pp,0.0,0.0
FRULYSE,0.0,0.0
PLIPA2E180pp,0.0,0.0
PLIPA2E161pp,0.0,0.0
GLYt4pp,0.0,0.0
CHLt2pp,0.0,0.0
CRNCAL2,0.0,0.0
DTARTD,0.0,0.0
EX_5dglcn_e,0.0,0.0
EX_LalaDgluMdapDala_e,0.0,0.0
5DGLCNtex,0.0,0.0
CRNDCAL2,0.0,0.0
FA100ACPHi,0.0,0.0
MALDt2_2pp,0.0,0.0
OROTt2_2pp,0.0,0.0
ALAt2pp,0.0,0.0
GLYt2pp,0.0,0.0
LPLIPAL2A180,0.0,0.0
LPLIPAL2A161,0.0,0.0
LPLIPAL2A160,0.0,0.0
LPLIPAL2A140,0.0,0.0
OXCDC,0.0,0.0
NTD6,0.0,0.0
LYSt2pp,0.0,0.0
PSCLYSt2pp,0.0,0.0
LPLIPAL1A160pp,0.0,0.0
LPLIPAL1A161pp,0.0,0.0
PLIPA2G180pp,0.0,0.0
PLIPA2G120pp,0.0,0.0
TUNGStex,0.0,0.0
EX_psclys_e,0.0,0.0
AGMT,0.0,0.0
THYMt3pp,0.0,0.0
GALCTLO,0.0,0.0
GALCTNLt2pp,0.0,0.0
PPAtex,0.0,0.0
NI2t3pp,0.0,0.0
5MTRtex,0.0,0.0
MG2tpp,0.0,0.0
ADMDC,0.0,0.0
UM3PL,0.0,0.0
DM_aacald_c,0.0,0.0
LPLIPAL2A181,0.0,0.0
HEMEOS,0.0,0.0
KAS14,0.0,0.0
BALAt2pp,0.0,0.0
EX_anhgm_e,0.0,0.0
EX_gthox_e,0.0,0.0
MN2t3pp,0.0,0.0
FE2t3pp,0.0,0.0
EX_fmn_e,0.0,0.0
THYMtex,0.0,0.0
PSCLYStex,0.0,0.0
NTD5,0.0,0.0
EX_slnt_e,0.0,0.0
SELGTHR3,0.0,0.0
SELGTHR,0.0,0.0
MTHTHFSs,0.0,0.0
CTECOAI6,0.0,0.0
CTECOAI8,0.0,0.0
NTD4,0.0,0.0
GLCRAL,0.0,0.0
EX_ppal_e,0.0,0.0
LALALGLUtpp,0.0,0.0
NTD2,0.0,0.0
CDGUNPD,0.0,0.0
S2FE2SR,0.0,0.0
LALADGLUtex,0.0,0.0
GLDBRAN2,0.0,0.0
XYLK2,0.0,0.0
DGUNC,0.0,0.0
LIPAabctex,0.0,0.0
TARTD,0.0,0.0
RBP4E,0.0,0.0
RBK_L1,0.0,0.0
THRA,0.0,0.0
FE3abcpp,0.0,0.0
ETHAt2pp,0.0,0.0
CD2tpp,0.0,0.0
APG3PAT181,0.0,0.0
FUSAtpp,0.0,0.0
CMtpp,0.0,0.0
